ref	pos	strand	convertedBaseCount_unfiltered_uniq	unconvertedBaseCount_unfiltered_uniq	convertedBaseCount_unfiltered_multi	unconvertedBaseCount_unfiltered_multi	convertedBaseCount_filtered_uniq	unconvertedBaseCount_filtered_uniq	convertedBaseCount_filtered_multi	unconvertedBaseCount_filtered_multi	u	d	ur	pval	passed
chr22	24573876	+	49	1	8	0	49	1	8	0	1	50	0.02	0.15197791719960327	false
chr22	24574246	+	82	4	1	0	82	4	1	0	4	86	0.046511627906976744	0.00020099631142250353	true
chr22	26472885	-	45	2	1	0	45	1	1	0	1	46	0.021739130434782608	0.14072022736499337	false
chr22	26492090	-	46	0	1	0	46	0	1	0	0	46	0.0	1.0	false
chr22	28787405	+	47	2	12	0	47	2	12	0	2	49	0.04081632653061224	0.011498782889272216	false
chr22	28800369	-	88	1	1	0	88	1	1	0	1	89	0.011235955056179775	0.2542989619861872	false
chr22	28800463	-	294	8	1	0	294	8	1	0	8	302	0.026490066225165563	9.143513446659645e-6	true
chr22	29000058	-	39	4	8	0	39	3	8	0	3	42	0.07142857142857142	0.000371884633655124	true
chr22	29260519	-	44	2	1	0	44	2	1	0	2	46	0.043478260869565216	0.010186177956784438	false
chr22	29308352	+	177	2	1	0	177	2	1	0	2	179	0.0111731843575419	0.11813149878333265	false
chr22	29825143	-	82	4	1	0	82	4	1	0	4	86	0.046511627906976744	0.00020099631142250353	true
chr22	31104337	+	20	1	1	0	20	1	1	0	1	21	0.047619047619047616	0.06689394444510449	false
chr22	31105080	-	779	22	4	0	778	22	4	0	22	800	0.0275	1.024785039782852e-13	true
chr22	31275180	+	38	2	5	0	38	2	5	0	2	40	0.05	0.007777238964786111	false
chr22	31344965	-	44	1	1	0	44	1	1	0	1	45	0.022222222222222223	0.13788253063872796	false
chr22	31346054	-	21	1	1	0	21	1	1	0	1	22	0.045454545454545456	0.06996530315573161	false
chr22	31434185	+	134	6	1	0	134	6	1	0	6	140	0.04285714285714286	8.183143578290564e-6	true
chr22	31944645	+	60	1	2	0	60	1	2	0	1	61	0.01639344262295082	0.18218186425591962	false
chr22	32479150	+	37	1	1	0	37	1	1	0	1	38	0.02631578947368421	0.11775451840222492	false
chr22	32859248	+	65	0	1	0	65	0	1	0	0	65	0.0	1.0	false
chr22	35317952	+	51	2	4	0	51	1	4	0	1	52	0.019230769230769232	0.15755133182224934	false
chr22	35607305	-	8	1	1	0	8	1	1	0	1	9	0.1111111111111111	0.02923683467498033	false
chr22	36227058	-	41	0	9	0	40	0	9	0	0	40	0.0	1.0	false
chr22	36467037	-	15	1	1	0	15	1	1	0	1	16	0.0625	0.05138433588407883	false
chr22	36489334	-	164	8	1	0	164	8	1	0	8	172	0.046511627906976744	1.3743582392353612e-7	true
chr22	37018629	-	63	5	1	0	63	5	1	0	5	68	0.07352941176470588	3.3889954684258917e-6	true
chr22	37051914	+	41	2	1	0	41	2	1	0	2	43	0.046511627906976744	0.008945145796751435	false
chr22	37506339	-	56	2	1	0	56	2	1	0	2	58	0.034482758620689655	0.01585085906110682	false
chr22	37666270	+	50	1	3	0	50	1	3	0	1	51	0.0196078431372549	0.15476921835482327	false
chr22	37815730	+	34	1	3	0	34	1	3	0	1	35	0.02857142857142857	0.10898500455091661	false
chr22	37831702	-	44	2	1	0	44	2	1	0	2	46	0.043478260869565216	0.010186177956784438	false
chr22	38297878	-	52	1	1	0	52	1	1	0	1	53	0.018867924528301886	0.160324287843551	false
chr22	38700571	-	41	0	1	0	41	0	1	0	0	41	0.0	1.0	false
chr22	38750271	-	73	2	1	0	73	2	1	0	2	75	0.02666666666666667	0.0256515551495508	false
chr22	39014349	+	57	4	2	0	57	2	2	0	2	59	0.03389830508474576	0.016371587414261927	false
chr22	39018960	+	58	1	2	0	58	1	2	0	1	59	0.01694915254237288	0.17677139863517097	false
chr22	39231750	-	47	0	1	0	47	0	1	0	0	47	0.0	1.0	false
chr22	40400811	+	47	1	2	0	47	1	2	0	1	48	0.020833333333333332	0.14636763035942127	false
chr22	40408672	+	39	1	1	0	39	1	1	0	1	40	0.025	0.12355285781770667	false
chr22	41074755	-	5	5	0	1	5	5	0	1	5	10	0.5	9.603614511259919e-11	true
chr22	41178888	+	44	2	1	0	44	2	1	0	2	46	0.043478260869565216	0.010186177956784438	false
chr22	41357579	+	21	1	1	0	21	1	1	0	1	22	0.045454545454545456	0.06996530315573161	false
chr22	41359661	+	63	2	1	0	63	2	1	0	2	65	0.03076923076923077	0.01964602768062915	false
chr22	41437370	-	49	1	4	0	49	1	4	0	1	50	0.02	0.15197791719960327	false
chr22	41598706	-	16	0	2	0	16	0	2	0	0	16	0.0	1.0	false
chr22	41620865	-	81	23	3	1	81	23	3	1	23	104	0.22115384615384615	4.2282658535091125e-35	true
chr22	42512861	-	47	0	7	0	47	0	7	0	0	47	0.0	1.0	false
chr22	42693408	-	47	1	1	0	47	1	1	0	1	48	0.020833333333333332	0.14636763035942127	false
chr22	42720847	-	36	1	1	0	36	1	1	0	1	37	0.02702702702702703	0.11484097941920515	false
chr22	43176349	-	180	5	2	0	180	4	2	0	4	184	0.021739130434782608	0.0033914670875598765	false
chr22	43996529	+	68	1	3	0	68	1	3	0	1	69	0.014492753623188406	0.20347046667070104	false
chr22	44245197	-	52	2	1	0	52	1	1	0	1	53	0.018867924528301886	0.160324287843551	false
chr22	44496278	-	43	1	1	0	43	0	1	0	0	43	0.0	1.0	false
chr22	45196845	-	74	5	1	0	74	4	1	0	4	78	0.05128205128205128	0.00013786513957106842	true
chr22	45212290	-	39	1	1	0	39	1	1	0	1	40	0.025	0.12355285781770667	false
chr22	45977045	-	45	1	4	0	45	1	4	0	1	46	0.021739130434782608	0.14072022736499337	false
chr22	46333641	+	54	0	3	0	54	0	3	0	0	54	0.0	1.0	false
chr22	46391678	-	26	1	1	0	26	1	1	0	1	27	0.037037037037037035	0.0851711179465615	false
chr22	46536748	-	49	2	1	0	49	2	1	0	2	51	0.0392156862745098	0.012412859438603279	false
chr22	46699315	-	116	5	1	0	116	4	1	0	4	120	0.03333333333333333	0.0007115576100383282	true
chr22	46738205	-	130	2	2	0	130	2	2	0	2	132	0.015151515151515152	0.07076683023744049	false
chr22	50198602	+	101	3	1	0	101	3	1	0	3	104	0.028846153846153848	0.005070039777664108	false
chr22	50201561	+	28	1	1	0	28	1	1	0	1	29	0.034482758620689655	0.09118360367289804	false
chr22	50245433	-	31	0	1	0	31	0	1	0	0	31	0.0	1.0	false
chr22	50245951	-	9	1	1	0	9	1	1	0	1	10	0.1	0.03243214338188171	false
chr22	50253119	-	49	1	1	0	49	1	1	0	1	50	0.02	0.15197791719960327	false
chr22	50290538	-	55	5	1	0	55	5	1	0	5	60	0.08333333333333333	1.814857783847867e-6	true
chr22	50456574	-	61	1	1	0	61	1	1	0	1	62	0.016129032258064516	0.18487374782046545	false
chr22	50462253	-	58	2	1	0	58	2	1	0	2	60	0.03333333333333333	0.01689955029098264	false
chr22	50465114	-	41	1	2	0	41	1	2	0	1	42	0.023809523809523808	0.12931308908678427	false
chr22	50466457	-	11	2	1	0	11	2	1	0	2	13	0.15384615384615385	0.0008249233914129011	true
chr22	50467363	-	59	3	14	0	59	3	14	0	3	62	0.04838709677419355	0.0011665225875951435	false
chr22	50474885	-	117	1	4	0	117	1	4	0	1	118	0.00847457627118644	0.3222946698949074	false
chr22	50503250	-	21	1	1	0	21	1	1	0	1	22	0.045454545454545456	0.06996530315573161	false
chr22	50503856	-	31	1	1	0	31	1	1	0	1	32	0.03125	0.10012832179390982	false
chrX	3605064	-	50	0	4	0	50	0	4	0	0	50	0.0	1.0	false
chrX	3607713	-	59	0	1	0	59	0	1	0	0	59	0.0	1.0	false
chrX	3626426	-	39	2	2	0	39	2	2	0	2	41	0.04878048780487805	0.008158319393238259	false
chrX	3713519	-	30	1	2	0	30	1	2	0	1	31	0.03225806451612903	0.09715657382936295	false
chrX	9716870	+	21	0	4	0	21	0	4	0	0	21	0.0	1.0	false
chrX	11762985	+	46	0	6	0	46	0	6	0	0	46	0.0	1.0	false
chrX	15822818	+	12	1	2	0	12	1	2	0	1	13	0.07692307692307693	0.041955102887649275	false
chrX	16762805	+	19	2	1	0	19	2	1	0	2	21	0.09523809523809523	0.0021824107257404244	false
chrX	24074907	+	32	2	5	0	32	2	5	0	2	34	0.058823529411764705	0.005667130792850194	false
chrX	24210219	+	68	1	10	0	68	1	10	0	1	69	0.014492753623188406	0.20347046667070104	false
chrX	24210867	+	42	3	2	0	42	2	2	0	2	44	0.045454545454545456	0.009350775302913275	false
chrX	31266902	-	18	0	1	0	18	0	1	0	0	18	0.0	1.0	false
chrX	34657108	-	21	2	1	0	21	2	1	0	2	23	0.08695652173913043	0.0026178207261299278	false
chrX	38479740	+	27	1	2	0	27	1	2	0	1	28	0.03571428571428571	0.08818231655458811	false
chrX	38803041	+	23	6	7	0	23	6	7	0	6	29	0.20689655172413793	5.661168852960577e-10	true
chrX	40606634	+	31	2	1	0	31	2	1	0	2	33	0.06060606060606061	0.005345399287675507	false
chrX	40735371	-	36	3	1	0	36	3	1	0	3	39	0.07692307692307693	0.0002982397281577675	true
chrX	41217277	+	57	2	3	0	57	1	3	0	1	58	0.017241379310344827	0.17405275776701995	false
chrX	44029866	+	39	3	8	0	36	2	8	0	2	38	0.05263157894736842	0.007040037047473633	false
chrX	44029873	+	40	1	1	0	37	1	1	0	1	38	0.02631578947368421	0.11775451840222492	false
chrX	44873351	+	32	4	1	0	32	4	1	0	4	36	0.1111111111111111	6.355793425212319e-6	true
chrX	47239133	+	64	2	1	0	64	2	1	0	2	66	0.030303030303030304	0.02021628857508566	false
chrX	47566901	+	90	4	16	1	90	4	16	1	4	94	0.0425531914893617	0.00028267073752197936	true
chrX	47637839	-	82	3	4	0	82	3	4	0	3	85	0.03529411764705882	0.0028800384409207185	false
chrX	48599384	+	59	1	3	0	59	1	3	0	1	60	0.016666666666666666	0.17948109097998774	false
chrX	49178143	-	43	1	1	0	43	1	1	0	1	44	0.022727272727272728	0.1350354626657898	false
chrX	49269931	+	45	0	1	0	45	0	1	0	0	45	0.0	1.0	false
chrX	53379165	-	48	1	2	0	48	1	2	0	1	49	0.02040816326530612	0.14917739801504937	false
chrX	53532798	-	38	0	1	0	38	0	1	0	0	38	0.0	1.0	false
chrX	65741930	+	38	1	3	0	38	1	3	0	1	39	0.02564102564102564	0.12065846734638368	false
chrX	71141898	+	39	1	1	0	39	1	1	0	1	40	0.025	0.12355285781770667	false
chrX	71388826	+	52	0	1	0	52	0	1	0	0	52	0.0	1.0	false
chrX	71393362	+	40	0	7	0	40	0	7	0	0	40	0.0	1.0	false
chrX	74409881	+	9	2	1	1	8	2	1	1	2	10	0.2	0.00047905631286790606	true
chrX	77506924	-	26	5	1	0	26	5	1	0	5	31	0.16129032258064516	6.112723818340407e-8	true
chrX	80689786	-	65	2	1	0	65	2	1	0	2	67	0.029850746268656716	0.02079341679830215	false
chrX	86085573	-	11	3	2	0	7	3	2	0	3	10	0.3	4.206001527596037e-6	true
chrX	101345568	-	24	0	1	0	24	0	1	0	0	24	0.0	1.0	false
chrX	101345734	-	42	3	3	0	42	3	2	0	3	45	0.06666666666666667	0.00045629940055779897	true
chrX	108598797	+	5	2	1	0	5	2	1	0	2	7	0.2857142857142857	0.00022503535589258117	false
chrX	109733164	-	42	1	4	0	42	1	4	0	1	43	0.023255813953488372	0.13217899249845172	false
chrX	117909988	-	31	0	1	0	31	0	1	0	0	31	0.0	1.0	false
chrX	120525200	-	35	2	1	0	35	2	1	0	2	37	0.05405405405405406	0.006684033809647464	false
chrX	121972893	+	33	1	5	0	33	1	5	0	1	34	0.029411764705882353	0.10604250501099872	false
chrX	123886250	+	29	1	2	0	29	1	2	0	1	30	0.03333333333333333	0.094175011925586	false
chrX	129496803	-	40	0	1	0	39	0	1	0	0	39	0.0	1.0	false
chrX	132375137	-	63	0	1	0	63	0	1	0	0	63	0.0	1.0	false
chrX	132377343	-	19	1	1	0	19	1	1	0	1	20	0.05	0.06381244283942049	false
chrX	132958342	-	52	0	1	0	52	0	1	0	0	52	0.0	1.0	false
chrX	134990994	+	32	2	1	0	32	2	1	0	2	34	0.058823529411764705	0.005667130792850194	false
chrX	149598077	-	33	0	2	0	33	0	2	0	0	33	0.0	1.0	false
chrX	150115039	+	53	5	1	0	48	2	1	0	2	50	0.04	0.011951957971907566	false
chrX	150116292	+	56	2	3	0	56	2	3	0	2	58	0.034482758620689655	0.01585085906110682	false
chrX	153447709	-	49	2	1	0	49	2	1	0	2	51	0.0392156862745098	0.012412859438603279	false
chrX	153648277	+	36	2	1	0	36	2	1	0	2	38	0.05263157894736842	0.007040037047473633	false
chrX	153700859	-	31	11	2	0	31	11	2	0	11	42	0.2619047619047619	1.9152504868763193e-18	true
chrX	153723579	-	46	2	2	0	46	2	2	0	2	48	0.041666666666666664	0.011053390248680172	false
chrX	153744679	+	42	1	9	0	42	1	9	0	1	43	0.023255813953488372	0.13217899249845172	false
chrX	153804149	-	10	1	1	0	10	1	1	0	1	11	0.09090909090909091	0.03561693459275822	false
chrX	153861885	-	50	0	1	0	50	0	1	0	0	50	0.0	1.0	false
chrX	153872318	-	334	10	2	0	334	10	2	0	10	344	0.029069767441860465	3.087990135998413e-7	true
chrX	153953618	-	36	1	1	0	36	1	1	0	1	37	0.02702702702702703	0.11484097941920515	false
chrX	154361371	-	497	12	5	0	497	11	5	0	11	508	0.021653543307086614	1.4415073785014661e-6	true
chrX	154450516	+	548	50	1	0	548	50	1	0	50	598	0.08361204013377926	3.449177613164306e-52	true
chrX	154477859	-	111	9	5	0	111	9	5	0	9	120	0.075	3.413558598027742e-10	true
chrX	154488155	-	29	0	1	0	29	0	1	0	0	29	0.0	1.0	false
chrX	154546092	-	277	3	2	0	277	3	2	0	3	280	0.010714285714285714	0.06616494737042923	false
chrX	155121829	+	34	2	4	0	34	1	4	0	1	35	0.02857142857142857	0.10898500455091661	false
chrY	10197769	+	5	3	2	0	4	2	2	0	2	6	0.3333333333333333	0.00016109264654874696	false
chrM	3279	+	568	28	11	1	568	17	11	1	17	585	0.02905982905982906	2.622006624372279e-11	true
chrM	11298	+	88	57	34	0	85	0	34	0	0	85	0.0	1.0	false
chrM	12239	+	39	183	7	43	39	159	7	38	159	198	0.803030303030303	0.0	true
chrM	12240	+	15	208	3	47	15	184	3	42	184	199	0.9246231155778895	0.0	true
chrM	12241	+	22	198	3	47	21	175	3	42	175	196	0.8928571428571429	0.0	true
chrM	13561	+	66	34	14	3	62	1	13	0	1	63	0.015873015873015872	0.18755677093449255	false
chrM	13639	+	90	26	12	2	88	2	12	0	2	90	0.022222222222222223	0.03584783578850938	false
chrM	13882	+	48	16	6	1	44	0	6	0	0	44	0.0	1.0	false
chrM	13885	+	51	18	4	1	49	0	4	0	0	49	0.0	1.0	false
chrM	13938	+	125	22	6	0	123	2	6	0	2	125	0.016	0.06438087365219514	false
chrM	13960	+	95	16	2	0	95	1	2	0	1	96	0.010416666666666666	0.27131177750181035	false
chrM	13978	+	103	15	1	0	99	2	1	0	2	101	0.019801980198019802	0.04415004514559525	false
chrM	14008	+	82	30	5	0	81	5	5	0	5	86	0.05813953488372093	0.000010779282657276997	true
chr7	6430574	-	46	1	0	0	46	1	0	0	1	47	0.02127659574468085	0.14354858369044748	false
chr3	100492625	+	23	3	0	0	23	3	0	0	3	26	0.11538461538461539	0.00008760474693860263	true
chr2	99337536	+	59	1	0	0	59	1	0	0	1	60	0.016666666666666666	0.17948109097998774	false
chr6	119188411	-	45	2	0	0	45	2	0	0	2	47	0.0425531914893617	0.010615836394104218	false
chr11	119107558	+	24	3	0	0	24	3	0	0	3	27	0.1111111111111111	0.00009831296976326222	true
chr2	105298523	-	63	2	0	0	63	2	0	0	2	65	0.03076923076923077	0.01964602768062915	false
chr2	24838466	-	19	3	0	0	19	3	0	0	3	22	0.13636363636363635	0.00005240276379641267	true
chr7	99419615	-	83	1	0	0	83	1	0	0	1	84	0.011904761904761904	0.24190430316440192	false
chr4	48424239	+	33	0	0	0	33	0	0	0	0	33	0.0	1.0	false
chr20	63959928	-	18	0	0	0	18	0	0	0	0	18	0.0	1.0	false
chr14	57391358	+	19	2	0	0	19	2	0	0	2	21	0.09523809523809523	0.0021824107257404244	false
chr7	98400957	-	52	2	0	0	52	2	0	0	2	54	0.037037037037037035	0.013841365826389878	false
chr1	205794883	-	39	0	0	0	39	0	0	0	0	39	0.0	1.0	false
chr12	112126017	+	35	1	0	0	35	1	0	0	1	36	0.027777777777777776	0.11191781872705495	false
chr10	5451855	+	56	1	0	0	56	1	0	0	1	57	0.017543859649122806	0.17132513882381456	false
chr1	13782583	+	5	2	0	0	5	1	0	0	1	6	0.16666666666666666	0.019587455673072456	false
chr17	19677099	+	147	7	0	0	147	7	0	0	7	154	0.045454545454545456	9.737237112996811e-7	true
chr10	103627141	-	36	0	0	0	36	0	0	0	0	36	0.0	1.0	false
chr22	43947440	+	25	2	0	0	25	2	0	0	2	27	0.07407407407407407	0.0036002615480050034	false
chr17	40089274	+	40	2	0	0	40	2	0	0	2	42	0.047619047619047616	0.00854764113121742	false
chr5	177298200	+	47	1	0	0	47	1	0	0	1	48	0.020833333333333332	0.14636763035942127	false
chr11	111838253	-	18	2	0	0	18	2	0	0	2	20	0.1	0.0019788829040248922	false
chr11	62856072	+	22	1	0	0	22	1	0	0	1	23	0.043478260869565216	0.07302655235707715	false
chr3	25719531	-	39	1	0	0	39	1	0	0	1	40	0.025	0.12355285781770667	false
chr2	101856076	+	49	1	0	0	49	1	0	0	1	50	0.02	0.15197791719960327	false
chr16	30987989	+	14	1	0	0	14	1	0	0	1	15	0.06666666666666667	0.04825161514483567	false
chr17	59607636	+	43	2	0	0	43	0	0	0	0	43	0.0	1.0	false
chr8	119416788	+	31	0	0	0	31	0	0	0	0	31	0.0	1.0	false
chr11	6476520	-	41	3	0	0	41	3	0	0	3	44	0.06818181818181818	0.0004269261673527841	true
chr11	68425246	+	41	0	0	0	41	0	0	0	0	41	0.0	1.0	false
chr12	123203012	-	30	3	0	0	30	3	0	0	3	33	0.09090909090909091	0.00018069535979084846	true
chr16	67951196	-	70	1	0	0	70	1	0	0	1	71	0.014084507042253521	0.20870545929467482	false
chr7	127844406	+	44	3	0	0	44	2	0	0	2	46	0.043478260869565216	0.010186177956784438	false
chr11	72709935	-	38	2	0	0	38	2	0	0	2	40	0.05	0.007777238964786111	false
chrX	63432387	-	22	1	0	0	22	1	0	0	1	23	0.043478260869565216	0.07302655235707715	false
chr14	102509674	-	22	1	0	0	22	1	0	0	1	23	0.043478260869565216	0.07302655235707715	false
chr15	74873284	-	87	1	0	0	87	1	0	0	1	88	0.011363636363636364	0.2518363491542157	false
chr9	129490873	+	36	0	0	0	36	0	0	0	0	36	0.0	1.0	false
chr17	63766184	-	21	1	0	0	21	1	0	0	1	22	0.045454545454545456	0.06996530315573161	false
chr5	157390602	+	53	1	0	0	53	1	0	0	1	54	0.018518518518518517	0.16308811656085592	false
chr11	62796073	-	27	1	0	0	27	1	0	0	1	28	0.03571428571428571	0.08818231655458811	false
chr12	56597240	-	38	1	0	0	38	1	0	0	1	39	0.02564102564102564	0.12065846734638368	false
chr5	177296012	+	57	1	0	0	57	0	0	0	0	57	0.0	1.0	false
chr6	109001463	-	51	0	0	0	50	0	0	0	0	50	0.0	1.0	false
chr16	1316572	+	12	0	0	0	12	0	0	0	0	12	0.0	1.0	false
chr19	13118284	+	54	2	0	0	54	2	0	0	2	56	0.03571428571428571	0.014831320363009607	false
chrX	53159392	+	5	3	0	0	5	3	0	0	3	8	0.375	1.97251881110646e-6	false
chr15	63157482	-	75	25	0	0	75	25	0	0	25	100	0.25	1.6462672595605332e-39	true
chr2	222924525	+	37	3	0	0	37	1	0	0	1	38	0.02631578947368421	0.11775451840222492	false
chr18	21651536	-	30	2	0	0	30	2	0	0	2	32	0.0625	0.005032386928409777	false
chr1	160207145	+	29	3	0	0	29	2	0	0	2	31	0.06451612903225806	0.004728154812277161	false
chr5	154056175	+	30	1	0	0	30	0	0	0	0	30	0.0	1.0	false
chr11	67119567	+	6	3	0	0	6	2	0	0	2	8	0.25	0.00029938963491973945	false
chr11	65557655	-	27	2	0	0	27	2	0	0	2	29	0.06896551724137931	0.004146277241909577	false
chr3	13614120	+	75	1	0	0	75	1	0	0	1	76	0.013157894736842105	0.2216429102003099	false
chr17	43877804	-	37	3	0	0	37	2	0	0	2	39	0.05128205128205128	0.007404458524193407	false
chr16	3119916	+	22	1	0	0	22	1	0	0	1	23	0.043478260869565216	0.07302655235707715	false
chr16	19704807	-	18	3	0	0	18	3	0	0	3	21	0.14285714285714285	0.00004536859772731885	true
chr7	140674164	+	49	1	0	0	49	1	0	0	1	50	0.02	0.15197791719960327	false
chr1	205162063	-	55	1	0	0	55	1	0	0	1	56	0.017857142857142856	0.16858851215624265	false
chr8	23430088	-	51	1	0	0	51	0	0	0	0	51	0.0	1.0	false
chr2	210441377	-	45	1	0	0	44	1	0	0	1	45	0.022222222222222223	0.13788253063872796	false
chr9	35720168	-	52	0	0	0	52	0	0	0	0	52	0.0	1.0	false
chr15	52397302	-	31	3	0	0	31	3	0	0	3	34	0.08823529411764706	0.00019769520488057478	true
chr8	90645995	-	9	3	0	0	9	3	0	0	3	12	0.25	7.673025224815803e-6	true
chr7	38728576	-	44	1	0	0	44	1	0	0	1	45	0.022222222222222223	0.13788253063872796	false
chr12	113191852	+	78	3	0	0	78	3	0	0	3	81	0.037037037037037035	0.0025122350602121385	false
chr7	91264687	+	8	1	0	0	8	1	0	0	1	9	0.1111111111111111	0.02923683467498033	false
chr19	7922054	+	36	1	0	0	36	1	0	0	1	37	0.02702702702702703	0.11484097941920515	false
chr14	70359703	-	37	1	0	0	37	1	0	0	1	38	0.02631578947368421	0.11775451840222492	false
chr6	131885008	+	15	1	0	0	15	1	0	0	1	16	0.0625	0.05138433588407883	false
chr13	109785560	-	41	0	0	0	41	0	0	0	0	41	0.0	1.0	false
chr14	54941674	-	79	3	0	0	78	1	0	0	1	79	0.012658227848101266	0.22930362670354018	false
chr19	48628843	+	40	1	0	0	40	1	0	0	1	41	0.024390243902439025	0.12643772127831837	false
chr8	144473011	+	24	1	0	0	24	1	0	0	1	25	0.04	0.07911885522593269	false
chr16	58580638	-	167	0	0	0	167	0	0	0	0	167	0.0	1.0	false
chr1	1391358	-	45	0	0	0	45	0	0	0	0	45	0.0	1.0	false
chr1	165911113	+	46	0	0	0	46	0	0	0	0	46	0.0	1.0	false
chr16	54931310	+	18	1	0	0	18	1	0	0	1	19	0.05263157894736842	0.06072076484265071	false
chr19	40365680	+	47	1	0	0	47	1	0	0	1	48	0.020833333333333332	0.14636763035942127	false
chr1	53266555	-	60	0	0	0	60	0	0	0	0	60	0.0	1.0	false
chr5	134859588	+	115	7	0	0	115	5	0	0	5	120	0.041666666666666664	0.000053767128818834365	true
chr19	39489944	+	27	10	0	0	27	10	0	0	10	37	0.2702702702702703	4.795761374718528e-17	true
chr19	47231037	-	18	2	0	0	18	2	0	0	2	20	0.1	0.0019788829040248922	false
chr1	70262077	-	45	0	0	0	45	0	0	0	0	45	0.0	1.0	false
chr14	99604016	-	27	0	0	0	27	0	0	0	0	27	0.0	1.0	false
chr5	14290856	+	67	0	0	0	67	0	0	0	0	67	0.0	1.0	false
chr22	29695287	+	43	2	0	0	43	2	0	0	2	45	0.044444444444444446	0.0097644718565112	false
chr21	33343340	+	47	1	0	0	47	1	0	0	1	48	0.020833333333333332	0.14636763035942127	false
chr10	97714327	+	52	3	0	0	52	2	0	0	2	54	0.037037037037037035	0.013841365826389878	false
chr17	76083422	-	26	2	0	0	26	2	0	0	2	28	0.07142857142857142	0.0038687555298429353	false
chr12	123160818	-	69	1	0	0	69	1	0	0	1	70	0.014285714285714285	0.20609227788486992	false
chr10	133355260	-	14	0	0	0	14	0	0	0	0	14	0.0	1.0	false
chr11	61343918	+	38	3	0	0	38	3	0	0	3	41	0.07317073170731707	0.00034617060996899526	true
chr14	104173795	+	30	3	0	0	30	3	0	0	3	33	0.09090909090909091	0.00018069535979084846	true
chr5	181256332	-	34	2	0	0	34	2	0	0	2	36	0.05555555555555555	0.006336508386074512	false
chr12	132574112	+	31	1	0	0	31	1	0	0	1	32	0.03125	0.10012832179390982	false
chr2	84836134	-	37	0	0	0	37	0	0	0	0	37	0.0	1.0	false
chr17	6080599	+	32	1	0	0	32	1	0	0	1	33	0.030303030303030304	0.10309028812222965	false
chr9	129048446	+	55	2	0	0	55	2	0	0	2	57	0.03508771929824561	0.015337418772214423	false
chr2	26775509	+	61	2	0	0	61	2	0	0	2	63	0.031746031746031744	0.01852631475078406	false
chr1	46132288	-	37	1	0	0	37	1	0	0	1	38	0.02631578947368421	0.11775451840222492	false
chr16	3589528	-	8	0	0	0	8	0	0	0	0	8	0.0	1.0	false
chr1	11975276	+	202	14	0	0	202	14	0	0	14	216	0.06481481481481481	3.38138696271802e-14	true
chr9	85962017	+	59	1	0	0	59	1	0	0	1	60	0.016666666666666666	0.17948109097998774	false
chr2	70706296	-	30	0	0	0	30	0	0	0	0	30	0.0	1.0	false
chr19	36009417	-	63	2	0	0	63	2	0	0	2	65	0.03076923076923077	0.01964602768062915	false
chr3	133841325	-	22	1	0	0	22	1	0	0	1	23	0.043478260869565216	0.07302655235707715	false
chr8	25308866	+	51	1	0	0	51	1	0	0	1	52	0.019230769230769232	0.15755133182224934	false
chr12	100617794	+	36	1	0	0	36	1	0	0	1	37	0.02702702702702703	0.11484097941920515	false
chr19	38211605	-	14	0	0	0	14	0	0	0	0	14	0.0	1.0	false
chr3	42013727	+	34	3	0	0	34	3	0	0	3	37	0.08108108108108109	0.00025481347354795096	true
chr2	23562193	+	38	2	0	0	38	2	0	0	2	40	0.05	0.007777238964786111	false
chr13	95178004	-	56	0	0	0	55	0	0	0	0	55	0.0	1.0	false
chr17	82048344	-	30	0	0	0	30	0	0	0	0	30	0.0	1.0	false
chr13	113832452	-	34	0	0	0	34	0	0	0	0	34	0.0	1.0	false
chr12	1491667	+	35	0	0	0	35	0	0	0	0	35	0.0	1.0	false
chr5	65571872	+	37	1	0	0	37	1	0	0	1	38	0.02631578947368421	0.11775451840222492	false
chr1	10180713	+	40	1	0	0	40	1	0	0	1	41	0.024390243902439025	0.12643772127831837	false
chr17	28575152	-	51	2	0	0	51	2	0	0	2	53	0.03773584905660377	0.013357618714564813	false
chr12	62538168	+	35	1	0	0	35	1	0	0	1	36	0.027777777777777776	0.11191781872705495	false
chr10	73783369	+	112	4	0	0	112	4	0	0	4	116	0.034482758620689655	0.0006267212734356863	true
chr22	21919696	-	39	0	0	0	39	0	0	0	0	39	0.0	1.0	false
chr11	128969732	-	22	2	0	0	22	2	0	0	2	24	0.08333333333333333	0.002849574094261613	false
